metro_nonmetro,year,county_name,state_abbr,geoId,value
Metropolitan,2018,"Oglethorpe County",GA,us-ga-221,0.09400295935242
Metropolitan,2018,"Paulding County",GA,us-ga-223,0.08300019371995
Metropolitan,2018,"Peach County",GA,us-ga-225,0.1
Metropolitan,2018,"Pickens County",GA,us-ga-227,0.12300365398038
Metropolitan,2018,"Pike County",GA,us-ga-231,0.10500483379192
Metropolitan,2018,"Richmond County",GA,us-ga-245,0.1440009165594
Metropolitan,2018,"Rockdale County",GA,us-ga-247,0.11500007678958
Metropolitan,2018,"Spalding County",GA,us-ga-255,0.11000020657316
Metropolitan,2018,"Stewart County",GA,us-ga-259,0.08
Metropolitan,2018,"Talbot County",GA,us-ga-263,0.10701685613485
Metropolitan,2018,"Terrell County",GA,us-ga-273,0.09500459699663
Metropolitan,2018,"Twiggs County",GA,us-ga-289,0.1120159803319
Metropolitan,2018,"Walker County",GA,us-ga-295,0.14600114525673
Metropolitan,2018,"Walton County",GA,us-ga-297,0.11100112485939
Metropolitan,2018,"Whitfield County",GA,us-ga-313,0.13200075429002
Metropolitan,2018,"Worth County",GA,us-ga-321,0.10400155904898
Metropolitan,2018,"Honolulu County",HI,us-hi-003,0.11500000663559
Metropolitan,2018,"Maui County",HI,us-hi-009,0.09500035604364
Metropolitan,2018,"Benton County",IA,us-ia-011,0.11200547138047
Metropolitan,2018,"Black Hawk County",IA,us-ia-013,0.08900024344721
Metropolitan,2018,"Boone County",IA,us-ia-015,0.07900352339834
Metropolitan,2018,"Bremer County",IA,us-ia-017,0.0910034413066
Metropolitan,2018,"Dallas County",IA,us-ia-049,0.06500032737511
Metropolitan,2018,"Dubuque County",IA,us-ia-061,0.08100085994064
Metropolitan,2018,"Grundy County",IA,us-ia-075,0.09000762776506
Metropolitan,2018,"Guthrie County",IA,us-ia-077,0.09101040118871
Metropolitan,2018,"Harrison County",IA,us-ia-085,0.12300726346571
Metropolitan,2018,"Jasper County",IA,us-ia-099,0.11800178412132
Metropolitan,2018,"Johnson County",IA,us-ia-103,0.070000090615
Metropolitan,2018,"Jones County",IA,us-ia-105,0.10300184045186
Metropolitan,2018,"Linn County",IA,us-ia-113,0.092
Metropolitan,2018,"Madison County",IA,us-ia-121,0.08300361259247
Metropolitan,2018,"Mills County",IA,us-ia-129,0.07700621453661
Metropolitan,2018,"Polk County",IA,us-ia-153,0.08800002299452
Metropolitan,2018,"Pottawattamie County",IA,us-ia-155,0.10200052263291
Metropolitan,2018,"Scott County",IA,us-ia-163,0.10300051122734
Metropolitan,2018,"Story County",IA,us-ia-169,0.076
Metropolitan,2018,"Warren County",IA,us-ia-181,0.09800038507028
Metropolitan,2018,"Washington County",IA,us-ia-183,0.0940044411547
Metropolitan,2018,"Woodbury County",IA,us-ia-193,0.09500083042684
Metropolitan,2018,"Ada County",ID,us-id-001,0.07500007500008
Metropolitan,2018,"Bannock County",ID,us-id-005,0.10300031442898
Metropolitan,2018,"Boise County",ID,us-id-015,0.11901964075877
Metropolitan,2018,"Bonneville County",ID,us-id-019,0.09900014452576
Metropolitan,2018,"Butte County",ID,us-id-023,0.09704641350211
Metropolitan,2018,"Canyon County",ID,us-id-027,0.10900040633889
Metropolitan,2018,"Franklin County",ID,us-id-041,0.07800114876508
Metropolitan,2018,"Gem County",ID,us-id-045,0.11300261901094
Metropolitan,2018,"Jefferson County",ID,us-id-051,0.08300066533599
Metropolitan,2018,"Jerome County",ID,us-id-053,0.07400176344628
Metropolitan,2018,"Kootenai County",ID,us-id-055,0.0950006760411
Metropolitan,2018,"Nez Perce County",ID,us-id-069,0.10500210717412
Metropolitan,2018,"Owyhee County",ID,us-id-073,0.12700712302306
Metropolitan,2018,"Power County",ID,us-id-077,0.08201581027668
Metropolitan,2018,"Twin Falls County",ID,us-id-083,0.10600171621826
Metropolitan,2018,"Alexander County",IL,us-il-003,0.09801409352979
Metropolitan,2018,"Bond County",IL,us-il-005,0.08800427057119
Metropolitan,2018,"Boone County",IL,us-il-007,0.08000104134125
Metropolitan,2018,"Calhoun County",IL,us-il-013,0.09100585417775
Metropolitan,2018,"Champaign County",IL,us-il-019,0.08000025676083
Metropolitan,2018,"Clinton County",IL,us-il-027,0.08300013787398
Metropolitan,2018,"Cook County",IL,us-il-031,0.09600000407814
Metropolitan,2018,"Dekalb County",IL,us-il-037,0.06600047087137
Metropolitan,2018,"Dupage County",IL,us-il-043,0.07100004751093
Metropolitan,2018,"Fulton County",IL,us-il-057,0.07900079762164
Metropolitan,2018,"Grundy County",IL,us-il-063,0.08200137080192
Metropolitan,2018,"Henry County",IL,us-il-073,0.09800026842035
Metropolitan,2018,"Jackson County",IL,us-il-077,0.0790005841909
Metropolitan,2018,"Jersey County",IL,us-il-083,0.08700041570164
Metropolitan,2018,"Johnson County",IL,us-il-087,0.08700081499593
Metropolitan,2018,"Kane County",IL,us-il-089,0.08900005771218
Metropolitan,2018,"Kankakee County",IL,us-il-091,0.10800083559641
Metropolitan,2018,"Kendall County",IL,us-il-093,0.09100013814063
Metropolitan,2018,"Lake County",IL,us-il-097,0.08400015674595
Metropolitan,2018,"Macon County",IL,us-il-115,0.09700064624859
Metropolitan,2018,"Macoupin County",IL,us-il-117,0.09200034543309
Metropolitan,2018,"Madison County",IL,us-il-119,0.10300050990351
Metropolitan,2018,"Marshall County",IL,us-il-123,0.0950027457441
Metropolitan,2018,"Mchenry County",IL,us-il-111,0.08400022877557
Metropolitan,2018,"Mclean County",IL,us-il-113,0.08100035278899
Metropolitan,2018,"Menard County",IL,us-il-129,0.088005980989
Metropolitan,2018,"Mercer County",IL,us-il-131,0.08700349011135
Metropolitan,2018,"Monroe County",IL,us-il-133,0.08700011569164
Metropolitan,2018,"Peoria County",IL,us-il-143,0.10100067905887
Metropolitan,2018,"Piatt County",IL,us-il-147,0.08900692097216
Metropolitan,2018,"Rock Island County",IL,us-il-161,0.11100026787116
Metropolitan,2018,"Sangamon County",IL,us-il-167,0.09
Metropolitan,2018,"St. Clair County",IL,us-il-163,0.08700005648354
Metropolitan,2018,"Stark County",IL,us-il-175,0.09401502301914
Metropolitan,2018,"Tazewell County",IL,us-il-179,0.0960008760839
Metropolitan,2018,"Vermilion County",IL,us-il-183,0.08900124671007
Metropolitan,2018,"Will County",IL,us-il-197,0.09500002007057
Metropolitan,2018,"Williamson County",IL,us-il-199,0.11500205991407
Metropolitan,2018,"Winnebago County",IL,us-il-201,0.10100032268474
Metropolitan,2018,"Woodford County",IL,us-il-203,0.08200246783007
Metropolitan,2018,"Allen County",IN,us-in-003,0.11100032861325
Metropolitan,2018,"Bartholomew County",IN,us-in-005,0.10800085272462
Metropolitan,2018,"Benton County",IN,us-in-007,0.0970054157375
Metropolitan,2018,"Boone County",IN,us-in-011,0.09700040621726
Metropolitan,2018,"Brown County",IN,us-in-013,0.09300191842522
Metropolitan,2018,"Carroll County",IN,us-in-015,0.09700211304807
Metropolitan,2018,"Clark County",IN,us-in-019,0.10300017143837
Metropolitan,2018,"Clay County",IN,us-in-021,0.1390065853285
Metropolitan,2018,"Dearborn County",IN,us-in-029,0.09700133868809
Metropolitan,2018,"Delaware County",IN,us-in-035,0.11400006824308
Metropolitan,2018,"Elkhart County",IN,us-in-039,0.11100076770836
Metropolitan,2018,"Floyd County",IN,us-in-043,0.10800055607688
Metropolitan,2018,"Franklin County",IN,us-in-047,0.10600247889984
Metropolitan,2018,"Hamilton County",IN,us-in-057,0.08700028128406
Metropolitan,2018,"Hancock County",IN,us-in-059,0.11100161261423
Metropolitan,2018,"Harrison County",IN,us-in-061,0.10600319106502
Metropolitan,2018,"Hendricks County",IN,us-in-063,0.10100010990219
Metropolitan,2018,"Howard County",IN,us-in-067,0.11600012984484
Metropolitan,2018,"Jasper County",IN,us-in-073,0.09300158041901
Metropolitan,2018,"Johnson County",IN,us-in-081,0.0970004104138
Metropolitan,2018,"Lake County",IN,us-in-089,0.13400026179542
Metropolitan,2018,"Laporte County",IN,us-in-091,0.14000047867503
Metropolitan,2018,"Madison County",IN,us-in-095,0.16400004094627
Metropolitan,2018,"Marion County",IN,us-in-097,0.11600013901076
Metropolitan,2018,"Monroe County",IN,us-in-105,0.0750002235876
Metropolitan,2018,"Morgan County",IN,us-in-109,0.12900089597194
Metropolitan,2018,"Newton County",IN,us-in-111,0.12000373552484
Metropolitan,2018,"Ohio County",IN,us-in-115,0.09001074113856
Metropolitan,2018,"Owen County",IN,us-in-119,0.11600550619447
Metropolitan,2018,"Parke County",IN,us-in-121,0.09500466853408
Metropolitan,2018,"Porter County",IN,us-in-127,0.11300060931701
Metropolitan,2018,"Posey County",IN,us-in-129,0.1010038290386
Metropolitan,2018,"Putnam County",IN,us-in-133,0.12600189002835
Metropolitan,2018,"Shelby County",IN,us-in-145,0.13700111114448
Metropolitan,2018,"St. Joseph County",IN,us-in-141,0.10600015248164
Metropolitan,2018,"Sullivan County",IN,us-in-153,0.10600467577212
Metropolitan,2018,"Tippecanoe County",IN,us-in-157,0.08900002861967
Metropolitan,2018,"Union County",IN,us-in-161,0.08600583090379
Metropolitan,2018,"Vanderburgh County",IN,us-in-163,0.10700074336438
Metropolitan,2018,"Vermillion County",IN,us-in-165,0.10900433636596
Metropolitan,2018,"Vigo County",IN,us-in-167,0.10100090991811
Metropolitan,2018,"Warren County",IN,us-in-171,0.10700451904454
Metropolitan,2018,"Warrick County",IN,us-in-173,0.125
Metropolitan,2018,"Washington County",IN,us-in-175,0.09400230680507
Metropolitan,2018,"Whitley County",IN,us-in-183,0.10900023747328
Metropolitan,2018,"Butler County",KS,us-ks-015,0.10200108845816
Metropolitan,2018,"Doniphan County",KS,us-ks-043,0.0920007063394
Metropolitan,2018,"Douglas County",KS,us-ks-045,0.06700010992635
Metropolitan,2018,"Geary County",KS,us-ks-061,0.09200197371372
Metropolitan,2018,"Harvey County",KS,us-ks-079,0.09100347402468
Metropolitan,2018,"Jackson County",KS,us-ks-085,0.12600702334228
Metropolitan,2018,"Jefferson County",KS,us-ks-087,0.10900407360584
Metropolitan,2018,"Johnson County",KS,us-ks-091,0.07600015617572
Metropolitan,2018,"Leavenworth County",KS,us-ks-103,0.12000066657779
Metropolitan,2018,"Linn County",KS,us-ks-107,0.11801071575766
Metropolitan,2018,"Miami County",KS,us-ks-121,0.09300044947493
Metropolitan,2018,"Osage County",KS,us-ks-139,0.15200407608696
Metropolitan,2018,"Pottawatomie County",KS,us-ks-149,0.09700176366843
Metropolitan,2018,"Riley County",KS,us-ks-161,0.05800071275837
Metropolitan,2018,"Sedgwick County",KS,us-ks-173,0.11600010904828
Metropolitan,2018,"Shawnee County",KS,us-ks-177,0.11800059642603
Metropolitan,2018,"Sumner County",KS,us-ks-191,0.11400189214759
Metropolitan,2018,"Wabaunsee County",KS,us-ks-197,0.09600629549479
Metropolitan,2018,"Wyandotte County",KS,us-ks-209,0.1360004863053
Metropolitan,2018,"Allen County",KY,us-ky-003,0.09600515463918
Metropolitan,2018,"Boone County",KY,us-ky-015,0.11500021539655
Metropolitan,2018,"Bourbon County",KY,us-ky-017,0.08600515634296
Metropolitan,2018,"Boyd County",KY,us-ky-019,0.14100079167918
Metropolitan,2018,"Bracken County",KY,us-ky-023,0.07900750897813
Metropolitan,2018,"Bullitt County",KY,us-ky-029,0.13900041305246
Metropolitan,2018,"Butler County",KY,us-ky-031,0.10700530862912
Metropolitan,2018,"Campbell County",KY,us-ky-037,0.11400113830393
Metropolitan,2018,"Carter County",KY,us-ky-043,0.136
Metropolitan,2018,"Christian County",KY,us-ky-047,0.12900052202546
Metropolitan,2018,"Clark County",KY,us-ky-049,0.09000258521993
Metropolitan,2018,"Daviess County",KY,us-ky-059,0.125
Metropolitan,2018,"Edmonson County",KY,us-ky-061,0.09800041657988
Metropolitan,2018,"Fayette County",KY,us-ky-067,0.10200027964436
